Date,totalnetwork_115,totalnetwork_230,totalnetwork_424,totalnetwork_460
2017/3/27,0.310648679,0.18230581,0.715394203,0.589451359
2017/3/28,0.300190677,0.15921589,0.701565789,0.58678197
2017/3/29,0.219426388,0.133439466,0.629243297,0.581786484
2017/3/30,0.207016395,0.130017195,0.629076088,0.636320098
2017/3/31,0.254293973,0.178394607,0.613869815,0.65889174
2017/4/5,0.252075825,0.203575392,0.614084187,0.719047826
2017/4/6,0.253443182,0.201617627,0.645014337,0.760057016
2017/4/7,0.331442174,0.214138572,0.669947471,0.723585272
2017/4/10,0.309034987,0.198463599,0.663347747,0.642452705
2017/4/11,0.320294231,0.18154822,0.667125057,0.610596506
2017/4/12,0.34091189,0.189449447,0.641092141,0.604573095
2017/4/13,0.333064151,0.171452287,0.707950658,0.650638414
2017/4/17,0.348300844,0.168506531,0.692460682,0.65567998
2017/4/18,0.323258489,0.195602289,0.652858196,0.664727612
2017/4/19,0.274593507,0.181185984,0.620239308,0.678515985
2017/4/20,0.293466326,0.208616197,0.630424803,0.71789419
2017/4/21,0.271094168,0.20923085,0.596564905,0.680565867
2017/4/24,0.253312394,0.22014807,0.627937843,0.674349839
2017/4/25,0.23696624,0.191811212,0.570668936,0.674212074
2017/4/26,0.30652063,0.238493291,0.605453421,0.652788582
2017/4/27,0.290661203,0.214791063,0.561558565,0.652618915
2017/4/28,0.28751444,0.249172794,0.618659801,0.548023727
2017/5/2,0.284373494,0.2556557,0.600835459,0.57304506
2017/5/3,0.265394514,0.253441038,0.613217586,0.61803255
2017/5/4,0.277796937,0.237678014,0.609035358,0.581119935
2017/5/5,0.279635374,0.246706077,0.616709844,0.580336441
2017/5/8,0.402234885,0.267294928,0.632668241,0.605609704
2017/5/9,0.416583037,0.285484954,0.631204611,0.585790946
2017/5/10,0.389254663,0.321042636,0.829767416,0.585718171
2017/5/11,0.348266883,0.272590896,0.845427525,0.584339697
2017/5/12,0.349070312,0.26256567,0.845248065,0.578386718
2017/5/15,0.364837219,0.249914396,0.839179149,0.624865739
2017/5/16,0.383233998,0.27317677,0.826916056,0.610933652
2017/5/17,0.372229824,0.245464791,0.895493416,0.570379647
2017/5/18,0.386687774,0.220289882,0.885400398,0.614986802
2017/5/19,0.284550081,0.218153041,0.842163795,0.583363458
2017/5/22,0.334701417,0.202169171,0.927614472,0.656325878
2017/5/23,0.331015116,0.2200796,0.92934828,0.656980306
2017/5/24,0.308413772,0.221729796,0.902886883,0.646696199
2017/5/25,0.320700468,0.238085415,0.877271036,0.683737357
2017/5/26,0.309996621,0.211777396,0.901593121,0.647379953
2017/5/31,0.326933881,0.189566228,0.88485903,0.762481397
2017/6/1,0.244912315,0.23439854,0.878564614,0.752368793
2017/6/2,0.26111261,0.245678168,0.922336533,0.74020692
2017/6/5,0.299523715,0.304181219,0.908289595,0.770341901
2017/6/6,0.266104732,0.246421943,0.905712873,0.818911047
2017/6/7,0.214155783,0.248283777,0.877357352,0.76192645
2017/6/8,0.214353158,0.249878725,0.786961584,0.804609679
2017/6/9,0.236484706,0.237196497,0.83100423,0.834503986
2017/6/12,0.21307632,0.206020555,0.836966103,0.743789769
2017/6/13,0.203567554,0.260133285,0.808746656,0.742583662
2017/6/14,0.151265656,0.296223569,0.799565052,0.663827326
2017/6/15,0.16278001,0.308340324,0.787350155,0.585887645
2017/6/16,0.186961627,0.317070622,0.75256088,0.62753926
2017/6/19,0.192091886,0.364707836,0.725566464,0.718344034
2017/6/20,0.226622543,0.340849007,0.764693059,0.789273907
2017/6/21,0.207629848,0.363750958,0.772330528,0.741052149
2017/6/22,0.13819468,0.34646419,0.767975872,0.76372513
2017/6/23,0.22978959,0.35878718,0.737060813,0.810619575
2017/6/26,0.276286924,0.403907811,0.745503075,0.83168398
2017/6/27,0.239193121,0.427163375,0.671756898,0.649263499
2017/6/28,0.146297971,0.386564961,0.571641071,0.553659633
2017/6/29,0.216359377,0.319264441,0.522993319,0.529194295
2017/6/30,0.163793299,0.34035584,0.459440897,0.491028299
2017/7/3,0.123321523,0.383495359,0.470974935,0.789199754
2017/7/4,0.146558136,0.376604868,0.520823757,0.815840302
2017/7/5,0.131009063,0.379622362,0.529171752,0.818497521
2017/7/6,0.153670928,0.368244546,0.525966262,0.87677946
2017/7/7,0.179963403,0.367691485,0.582672883,0.762609194
2017/7/10,0.137145266,0.353954683,0.592263219,0.784868973
2017/7/11,0.461926864,0.398834458,0.649056241,0.791228464
2017/7/12,0.392591077,0.464286177,0.559902814,0.789379709
2017/7/13,0.360265672,0.43388734,0.53772512,0.880483983
2017/7/14,0.386872779,0.398673671,0.467497825,0.803699126
2017/7/17,0.319021104,0.355243264,0.526629281,0.843181739
2017/7/18,0.333327187,0.369539811,0.544822008,0.81410137
2017/7/19,0.361839375,0.341882759,0.522096391,0.842240723
2017/7/20,0.383906618,0.344822631,0.524506678,0.814828202
2017/7/21,0.397834046,0.317595105,0.547079686,0.786886092
2017/7/24,0.367615644,0.367048805,0.540303729,0.726287822
2017/7/25,0.320176289,0.324697668,0.513318555,0.788020736
2017/7/26,0.249059488,0.341318305,0.487131778,0.785970975
2017/7/27,0.287967081,0.348899578,0.508362049,0.779226398
2017/7/28,0.299049134,0.334640812,0.460179035,0.721985422
2017/7/31,0.266607498,0.3201647,0.42438293,0.727862414
2017/8/1,0.284078112,0.327962549,0.442301238,0.669781341
2017/8/2,0.264229372,0.303397741,0.477123476,0.657895735
2017/8/3,0.255796624,0.28381607,0.520028082,0.714969625
2017/8/4,0.247729285,0.285464315,0.485876675,0.73230574
2017/8/7,0.28178572,0.396027389,0.444266672,0.626238607
2017/8/8,0.297795196,0.356325603,0.4366431,0.588903411
2017/8/9,0.313685385,0.356945915,0.453312549,0.589140361
2017/8/10,0.439210008,0.345216658,0.427516816,0.59843341
2017/8/11,0.43798396,0.369788205,0.390972936,0.58147821
2017/8/14,0.455906306,0.334810232,0.430655182,0.601808302
2017/8/15,0.462065553,0.301505276,0.393930375,0.651579806
2017/8/16,0.456158311,0.354412941,0.407403963,0.614614059
2017/8/17,0.449249112,0.369077804,0.427337438,0.587844674
2017/8/18,0.464352962,0.296163786,0.413890198,0.646806695
2017/8/21,0.466598934,0.283142473,0.421208481,0.631448592
2017/8/22,0.456517343,0.277291913,0.420881144,0.653023278
2017/8/23,0.489155197,0.34076451,0.446100201,0.630068687
2017/8/24,0.542697172,0.420806489,0.433708105,0.604047712
2017/8/25,0.501308998,0.404447338,0.461159399,0.623025339
2017/8/28,0.450098822,0.378397714,0.469146315,0.641604868
2017/8/29,0.464762958,0.37220942,0.443707659,0.665198736
2017/8/30,0.432510856,0.350999387,0.447134229,0.585387238
2017/8/31,0.482288483,0.370860066,0.442384761,0.593916813
2017/9/1,0.470603785,0.387666354,0.442635292,0.596153166
2017/9/4,0.352228954,0.376591627,0.456603249,0.557448804
2017/9/5,0.34399721,0.348824072,0.410638952,0.542986769
2017/9/6,0.408490303,0.342489262,0.425220053,0.540769113
2017/9/7,0.397612027,0.361727482,0.322813905,0.502117776
2017/9/8,0.596659349,0.375312732,0.303897875,0.566157086
2017/9/11,0.608352919,0.388759351,0.349142029,0.584126292
2017/9/12,0.58316579,0.371128622,0.371766785,0.588535369
2017/9/13,0.62037996,0.383958165,0.373862487,0.573065523
2017/9/14,0.537173507,0.379344146,0.371808467,0.351582072
2017/9/15,0.530337799,0.32221193,0.358528,0.360058484
2017/9/18,0.398065906,0.344813488,0.356743782,0.400569884
2017/9/19,0.40750495,0.354219042,0.375973619,0.405597917
2017/9/20,0.398916005,0.355735258,0.383920181,0.437682243
2017/9/21,0.411847129,0.369818855,0.358451867,0.412073648
2017/9/22,0.466214273,0.393156067,0.363960872,0.421235565
2017/9/25,0.496755529,0.383165295,0.555748121,0.351706563
2017/9/26,0.5667827,0.409380536,0.526547312,0.38123902
2017/9/27,0.556821914,0.393356302,0.508100728,0.361623319
2017/9/28,0.533270779,0.391147949,0.512517895,0.364323533
2017/9/29,0.533217655,0.393250253,0.522287528,0.370662703
2017/10/9,0.520555454,0.41015539,0.504214767,0.41050402
2017/10/10,0.547397009,0.383564065,0.530114427,0.373499991
2017/10/11,0.47786092,0.367749553,0.527949631,0.434312993
2017/10/12,0.51069548,0.37542688,0.483263175,0.453884807
2017/10/13,0.488123509,0.378989217,0.456384324,0.424594331
2017/10/16,0.478985496,0.335657438,0.390486987,0.336988795
2017/10/17,0.397957578,0.335835923,0.42178133,0.357971329
2017/10/18,0.465757648,0.27867457,0.445931165,0.338838802
2017/10/19,0.409751324,0.2960655,0.460899344,0.434658387
2017/10/20,0.447476214,0.300685581,0.465026076,0.500426224
2017/10/23,0.379520799,0.337864389,0.474234103,0.456504548
2017/10/24,0.372509231,0.338827474,0.451273893,0.468888657
2017/10/25,0.359321424,0.336368703,0.425953572,0.485776829
2017/10/26,0.332886566,0.380350136,0.412884149,0.462811993
2017/10/27,0.316572959,0.391170645,0.414962954,0.512151335
2017/10/30,0.294629297,0.368448797,0.473784218,0.52341406
2017/10/31,0.23195079,0.408578265,0.388857977,0.582468254
2017/11/1,0.236725121,0.4006328,0.373249654,0.544302486
2017/11/2,0.2398332,0.358307632,0.403885362,0.512817802
2017/11/3,0.214365076,0.324917746,0.35793163,0.500993069
2017/11/6,0.249772815,0.309860867,0.396435085,0.484728119
2017/11/7,0.234783695,0.345070445,0.410301245,0.481136266
2017/11/8,0.240143671,0.28163266,0.423695873,0.510971961
2017/11/9,0.230278319,0.304120821,0.438617265,0.502544562
2017/11/10,0.204144409,0.252752525,0.415867197,0.51895339
2017/11/13,0.246848172,0.272342639,0.424318952,0.519531727
2017/11/14,0.271894154,0.302998853,0.419738589,0.458451542
2017/11/15,0.280248734,0.287810532,0.462605072,0.46088337
2017/11/16,0.296930216,0.303909848,0.434890018,0.43991381
2017/11/17,0.261531181,0.272104908,0.416552655,0.437432523
2017/11/20,0.321288331,0.349148148,0.515943944,0.47263896
2017/11/21,0.347547493,0.293934914,0.50966532,0.519058694
2017/11/22,0.330081325,0.349565137,0.53030876,0.522333414
2017/11/23,0.307299393,0.296178541,0.514220812,0.505866412
2017/11/24,0.31937137,0.336414922,0.524269326,0.581361131
2017/11/27,0.299351664,0.346970652,0.532036397,0.584494497
2017/11/28,0.298674467,0.364481094,0.578124551,0.624392656
2017/11/29,0.291480152,0.330147864,0.509676461,0.691149846
2017/11/30,0.286468921,0.331256982,0.450073842,0.595859608
2017/12/1,0.294709252,0.295894348,0.452227442,0.652622739
2017/12/4,0.282235725,0.292284693,0.455580177,0.661189284
2017/12/5,0.306639349,0.293037872,0.384560452,0.671578826
2017/12/6,0.314213909,0.288778754,0.439853819,0.619499936
2017/12/7,0.327745989,0.303502379,0.444747468,0.622272337
2017/12/8,0.321559389,0.306335543,0.538866378,0.597927926
2017/12/11,0.353068419,0.268175528,0.519092968,0.62818221
2017/12/12,0.474083854,0.255233008,0.546415648,0.636015027
2017/12/13,0.421615632,0.275567169,0.541025612,0.608519781
2017/12/14,0.531699291,0.287637045,0.550135416,0.617833209
2017/12/15,0.474302276,0.300108644,0.515670949,0.686415244
2017/12/18,0.46427576,0.332310273,0.514086344,0.685637148
2017/12/19,0.474771451,0.332691474,0.541810602,0.717576629
2017/12/20,0.502696112,0.306089885,0.525779092,0.689718648
2017/12/21,0.519873094,0.322595203,0.51877495,0.690503436
2017/12/22,0.556250249,0.321517843,0.591386918,0.704261879
2017/12/28,0.611998725,0.320578077,0.542604741,0.675638065
2017/12/29,0.491559729,0.296085044,0.640375596,0.623456086
2018/1/2,0.390899314,0.336448025,0.62345109,0.680875682
2018/1/3,0.364225763,0.340695135,0.657976951,0.686995615
2018/1/4,0.423560238,0.358301483,0.662001424,0.68668505
2018/1/5,0.454451894,0.34366631,0.585917944,0.690932121
2018/1/8,0.546953781,0.327151383,0.669510625,0.75093663
2018/1/9,0.517939553,0.297599402,0.665962917,0.742241977
2018/1/10,0.514200477,0.304235023,0.67930926,0.753181633
2018/1/11,0.487479508,0.298996634,0.666151929,0.722263303
2018/1/12,0.503004369,0.291259767,0.670464493,0.681929589
2018/1/15,0.468145728,0.277354001,0.668652383,0.721485574
2018/1/16,0.489016015,0.279712292,0.599925281,0.709862078
2018/1/17,0.377034627,0.296003845,0.616213899,0.699066757
2018/1/18,0.420816844,0.290497978,0.556361995,0.635399526
2018/1/19,0.391524859,0.247776662,0.578568248,0.704783761
2018/1/22,0.463508595,0.245536365,0.56184287,0.61106448
2018/1/23,0.525773369,0.286384424,0.568908972,0.631570313
2018/1/24,0.550427779,0.305046506,0.587332591,0.63316326
2018/1/25,0.578615391,0.305907863,0.583941603,0.601416279
2018/1/26,0.645587894,0.291842478,0.602178019,0.550540552
2018/1/29,0.586051661,0.372674751,0.568796529,0.57892771
2018/1/30,0.585984793,0.399314679,0.566257377,0.599058596
2018/1/31,0.569411602,0.320895263,0.572339493,0.589109183
2018/2/1,0.490316941,0.315954776,0.586505392,0.577251245
2018/2/2,0.498533852,0.356653116,0.610373125,0.623243058
2018/2/5,0.484087038,0.377695628,0.581452542,0.584135484
2018/2/6,0.561951964,0.376917966,0.637078709,0.561334767
2018/2/7,0.618985113,0.371167305,0.698630586,0.648659956
2018/2/8,0.59139263,0.387459929,0.690726487,0.62289294
2018/2/9,0.555921675,0.325787868,0.654730412,0.653707932
2018/2/12,0.532807081,0.336508082,0.638340734,0.703448872
2018/2/13,0.500733171,0.332374945,0.674431292,0.739636335
2018/2/14,0.509973404,0.347164244,0.687491097,0.74341783
2018/2/22,0.545975081,0.338779449,0.649450516,0.760628365
2018/2/23,0.58034895,0.352062441,0.650851726,0.755631432
2018/2/26,0.6689588,0.362688368,0.663577111,0.74853053
2018/2/27,0.667010352,0.366164462,0.664581217,0.741378114
2018/2/28,0.654642062,0.383235464,0.664295183,0.746281948
2018/3/1,0.662943457,0.371015624,0.661698275,0.767470004
2018/3/2,0.661118672,0.378763457,0.629896124,0.754135786
2018/3/5,0.735371322,0.381643481,0.630872231,0.752292864
2018/3/6,0.735658778,0.384970061,0.615023947,0.745507274
2018/3/7,0.751065063,0.404353476,0.640850831,0.752274741
2018/3/8,0.768267088,0.41795571,0.620070978,0.745652244
2018/3/9,0.771974877,0.426156464,0.627195998,0.716120539
2018/3/12,0.776111261,0.404800981,0.624055749,0.732039014
2018/3/13,0.7465639,0.376355329,0.640785435,0.76194919
2018/3/14,0.739718594,0.370171947,0.592481703,0.766044631
2018/3/15,0.677800014,0.389270332,0.592003065,0.755594704
2018/3/16,0.706560888,0.391721267,0.600554843,0.75394344
2018/3/19,0.744003598,0.348682171,0.549550201,0.780715512
2018/3/20,0.758829,0.356355871,0.520857916,0.76721498
2018/3/21,0.753426716,0.332930998,0.560494438,0.722568484
2018/3/22,0.761596579,0.323439808,0.59261846,0.812494557
2018/3/23,0.732884417,0.358999263,0.670689824,0.781218504
2018/3/26,0.768929568,0.375047137,0.792427809,0.835346499
2018/3/27,0.805174901,0.394909945,0.762608446,0.80293954
2018/3/28,0.785796938,0.38514694,0.779597381,0.794953864
2018/3/29,0.80521482,0.391487049,0.758876642,0.785202678
2018/4/4,0.704890846,0.38653145,0.762984059,0.807641835
2018/4/9,0.718948753,0.438342172,0.736376653,0.763686044
2018/4/10,0.729811742,0.453779552,0.730196975,0.751805237
2018/4/11,0.722689499,0.452259209,0.714462662,0.745297804
2018/4/12,0.702047626,0.413155764,0.73238594,0.774276794
2018/4/13,0.697202116,0.443974976,0.768691036,0.797653957
2018/4/16,0.68612431,0.363649508,0.767009077,0.784199539
2018/4/17,0.719116127,0.366015846,0.729609309,0.768611243
2018/4/18,0.663593089,0.38953903,0.748378043,0.777448018
2018/4/19,0.691578179,0.369291943,0.754883772,0.794594442
2018/4/20,0.656981862,0.363757602,0.759267874,0.786501482
2018/4/23,0.713865602,0.377475808,0.755038159,0.765996447
2018/4/24,0.694136819,0.353962496,0.756066953,0.754117472
2018/4/25,0.707113914,0.333107226,0.80619263,0.754092742
2018/4/26,0.754946264,0.338193334,0.808319674,0.778925905
2018/4/27,0.766485998,0.354540652,0.792156254,0.765690626
2018/5/2,0.941596608,0.461246387,0.848461596,0.85261145
2018/5/3,0.991255801,0.397370277,0.88517528,0.828372468
2018/5/4,1,0.411611301,0.873868321,0.844450326
2018/5/9,0.964869342,0.447416462,0.861492597,0.849931445
2018/5/10,0.9602247,0.433038871,0.885156582,0.808579882
2018/5/11,0.968543885,0.413670429,0.901915716,0.832028723
2018/5/14,0.933322168,0.380713522,0.917629599,0.81476985
2018/5/15,0.955217647,0.389002633,0.890583328,0.83782589
2018/5/16,0.916168649,0.385241472,0.890435423,0.839224824
2018/5/17,0.925570555,0.390272545,0.888697206,0.839076918
2018/5/18,0.910527233,0.384980529,0.906285483,0.831357407
2018/5/21,0.909014839,0.389774597,0.900204319,0.803214118
2018/5/22,0.878898332,0.37883197,0.893495127,0.806332563
2018/5/23,0.872462242,0.441499962,0.868750934,0.807688304
2018/5/24,0.867769749,0.408391713,0.851048571,0.823732538
2018/5/25,0.858219932,0.418279245,0.82397937,0.783438711
2018/5/29,0.797455818,0.424153946,0.821950521,0.832676317
2018/5/30,0.77554131,0.477331255,0.867420634,0.821447737
2018/5/31,0.734650156,0.516441295,0.871682847,0.857586563
2018/6/1,0.740347614,0.527883951,0.834821416,0.817376214
2018/6/4,0.761699538,0.531491839,0.845148611,0.823625768
2018/6/5,0.808676689,0.553568951,0.830037835,0.829364407
2018/6/6,0.823115543,0.536108377,0.831355189,0.825591843
2018/6/7,0.809440193,0.559635213,0.842512349,0.839358313
2018/6/8,0.815222095,0.522646632,0.870136286,0.862255965
2018/6/11,0.797963304,0.502388207,0.862559146,0.877875286
2018/6/12,0.771352346,0.492702333,0.871893417,0.865173765
2018/6/13,0.779501106,0.457793283,0.863279902,0.88187232
2018/6/14,0.795916352,0.403000437,0.885386776,0.881286823
2018/6/15,0.819127023,0.461205323,0.881262549,0.948109758
2018/6/19,0.822680842,0.51079163,0.933173547,0.960802516
2018/6/20,0.837522249,0.46135389,0.954419261,0.968840668
2018/6/21,0.855201736,0.612905824,0.988351037,0.992615861
2018/6/22,0.858234945,0.671963263,0.972888476,0.983245145
2018/6/25,0.839888427,0.674829735,0.997047491,0.965970077
2018/6/26,0.792340055,0.689055776,0.996967542,0.97479587
2018/6/27,0.767017504,0.677981299,0.992710684,0.989688059
2018/6/28,0.672513677,0.666534012,0.947762061,0.998193868
2018/6/29,0.724372085,0.646730454,0.966749844,1
2018/7/2,0.713424573,0.810619478,0.840451029,0.929586194
2018/7/3,0.790516741,0.850730945,0.829853201,0.985655392
2018/7/4,0.794622312,0.848972324,0.766361057,0.979491714
2018/7/5,0.769169558,0.851128685,0.676403411,0.883023245
2018/7/6,0.764266228,0.793010756,0.700706968,0.849820058
2018/7/9,0.720783905,0.818099172,0.700981261,0.852139405
2018/7/10,0.669260245,0.953590631,0.725724887,0.834051388
2018/7/11,0.681688064,0.913121577,0.709737958,0.82817052
2018/7/12,0.795996733,0.994478247,0.718501155,0.866090091
2018/7/13,0.909614603,1,0.686888041,0.874444015
2018/7/16,0.823727331,0.841006151,0.619285715,0.817183789
2018/7/17,0.774620947,0.847961812,0.569065391,0.774387976
2018/7/18,0.798539044,0.838460236,0.59108341,0.7645442
2018/7/19,0.726692059,0.880232179,0.590366226,0.721841539
2018/7/20,0.746950608,0.882993815,0.630010459,0.740928125
2018/7/23,0.698342585,0.87121206,0.636382289,0.679392216
2018/7/24,0.727656218,0.900004409,0.662378577,0.729670957
2018/7/25,0.745250001,0.887032374,0.620804396,0.682337111
2018/7/26,0.787805731,0.831288428,0.64707573,0.690617593
2018/7/27,0.769406938,0.802515714,0.639421244,0.729284423
2018/7/30,0.764170212,0.790934895,0.643131101,0.739800595
2018/7/31,0.797245451,0.858608702,0.576480239,0.707249971
2018/8/1,0.756788547,0.878364695,0.632721761,0.72295827
2018/8/2,0.73651719,0.867688454,0.611332363,0.737940536
2018/8/3,0.75814983,0.902315669,0.676541216,0.749457769
2018/8/6,0.76005045,0.87640247,0.70353767,0.773348931
2018/8/7,0.740287066,0.866195246,0.587071897,0.711688852
2018/8/8,0.600210899,0.896118368,0.58130616,0.710123366
2018/8/9,0.607238307,0.850641296,0.572579581,0.730645624
2018/8/10,0.567678417,0.86147951,0.596040374,0.77043891
2018/8/13,0.557631816,0.89093044,0.616975376,0.780262965
2018/8/14,0.469798876,0.885365414,0.632907387,0.772919817
2018/8/15,0.506095435,0.900027982,0.603145278,0.789689413
2018/8/16,0.53939987,0.90540396,0.605189335,0.811457394
2018/8/17,0.613269427,0.925233558,0.615280891,0.789239697
2018/8/20,0.57522175,0.917150874,0.620662644,0.814803081
2018/8/21,0.600760632,0.884600114,0.624982026,0.803844512
2018/8/22,0.507336987,0.792680403,0.639204407,0.796059954
2018/8/23,0.468319806,0.733035229,0.582948436,0.736149904
2018/8/24,0.393662091,0.692986417,0.598740024,0.736589247
2018/8/27,0.410203629,0.684175629,0.573217515,0.682765584
2018/8/28,0.478518995,0.733291815,0.531087392,0.649897077
2018/8/29,0.461046142,0.680522856,0.502986088,0.660982495
2018/8/30,0.35890216,0.630816985,0.494470055,0.681666143
2018/8/31,0.457720919,0.581667805,0.447615177,0.665078155
2018/9/3,0.458832865,0.590051332,0.443126083,0.654598619
2018/9/4,0.443226072,0.601837208,0.472593556,0.655278042
2018/9/5,0.516689333,0.591086749,0.48684541,0.657568086
2018/9/6,0.518877015,0.574551503,0.474257433,0.659686631
2018/9/7,0.526543238,0.561828936,0.456638732,0.66883373
2018/9/10,0.521436279,0.589253793,0.44560208,0.636385992
2018/9/11,0.503277275,0.676575675,0.427198446,0.635709076
2018/9/12,0.612732552,0.634513347,0.411329877,0.62619379
2018/9/13,0.56376517,0.642438324,0.434252417,0.663291053
2018/9/14,0.508158435,0.605003749,0.381196825,0.632284659
2018/9/17,0.501741439,0.613816294,0.33363452,0.626408745
2018/9/18,0.451112909,0.59837026,0.358823375,0.618867728
2018/9/19,0.40361907,0.608674148,0.366558022,0.634458246
2018/9/20,0.408603713,0.597904876,0.361804796,0.615305834
2018/9/21,0.380056425,0.590742123,0.364043221,0.571008309
2018/9/25,0.35831659,0.560199403,0.378868081,0.608762277
2018/9/26,0.351070257,0.554435887,0.374952925,0.603296475
2018/9/27,0.307344142,0.543265149,0.341920723,0.596448803
2018/9/28,0.343719627,0.562251014,0.358781161,0.596264354
2018/10/8,0.374245493,0.536340932,0.341517136,0.594599218
2018/10/9,0.410619128,0.533390997,0.296647226,0.523277743
2018/10/10,0.37385491,0.538966346,0.339028521,0.520201826
2018/10/11,0.386995883,0.538422845,0.383017268,0.564722047
2018/10/12,0.423655371,0.629524584,0.457993083,0.54340452
2018/10/15,0.458263176,0.61068267,0.518195351,0.521064239
2018/10/16,0.436270131,0.588272653,0.525332886,0.575069975
2018/10/17,0.417315216,0.600367836,0.513399906,0.55851518
2018/10/18,0.395282859,0.576692079,0.470674888,0.534266126
2018/10/19,0.413384606,0.53346602,0.534778003,0.531241806
2018/10/22,0.414890057,0.585624869,0.515818203,0.461185967
2018/10/23,0.34883493,0.535318055,0.476572604,0.532923502
2018/10/24,0.449393522,0.640675478,0.507311923,0.554585382
2018/10/25,0.33904001,0.558437423,0.519530271,0.522547075
2018/10/26,0.347018518,0.643500999,0.468697788,0.498047302
2018/10/29,0.359800274,0.664508088,0.452252434,0.447365583
2018/10/30,0.317643049,0.660729046,0.473233123,0.429455987
2018/10/31,0.366119023,0.642707224,0.456342263,0.459808765
2018/11/1,0.376162158,0.710487625,0.445761274,0.513631507
2018/11/2,0.356458283,0.686817552,0.441382993,0.518722879
2018/11/5,0.34785711,0.718094326,0.443455526,0.541734321
2018/11/6,0.354341325,0.697780765,0.398600737,0.48994028
2018/11/7,0.35977839,0.730237421,0.372067983,0.489318495
2018/11/8,0.365836294,0.73135049,0.354672258,0.475279897
2018/11/9,0.352134595,0.722235496,0.375201163,0.484857519
2018/11/12,0.340527283,0.654960163,0.419528718,0.512549876
2018/11/13,0.357416245,0.653547379,0.380561557,0.515329406
2018/11/14,0.278535316,0.697598089,0.39762389,0.521232188
2018/11/15,0.288469675,0.664278476,0.391825415,0.507134887
2018/11/16,0.285671753,0.638835816,0.410481991,0.501976372
2018/11/19,0.291166726,0.577082076,0.434719553,0.435080785
2018/11/20,0.309370136,0.606698611,0.427488718,0.438036678
2018/11/21,0.310940857,0.60947451,0.432016884,0.425092725
2018/11/22,0.317518152,0.60421434,0.418613238,0.422153562
2018/11/23,0.286965141,0.602056806,0.3944781,0.401132271
2018/11/26,0.295865886,0.546787007,0.417047514,0.395948073
2018/11/27,0.301531546,0.54280906,0.453703809,0.365443275
2018/11/28,0.296958775,0.499425639,0.46380489,0.398116052
2018/11/29,0.263648022,0.501180681,0.472284203,0.402635403
2018/11/30,0.268534256,0.490712972,0.458807733,0.436899941
2018/12/3,0.26803692,0.511580927,0.435168688,0.444713902
2018/12/4,0.24163286,0.507804154,0.427543405,0.451820322
2018/12/5,0.29943789,0.492487908,0.416145049,0.45268542
2018/12/6,0.301472961,0.4953649,0.467458388,0.472114069
2018/12/7,0.290835486,0.530466635,0.481375245,0.468419438
2018/12/10,0.276008489,0.545132367,0.45123232,0.456685099
2018/12/11,0.263893595,0.511801154,0.477074822,0.469243825
2018/12/12,0.210910486,0.499532608,0.467464906,0.469368898
2018/12/13,0.263654708,0.499993194,0.435323676,0.443664983
2018/12/14,0.211435778,0.510688052,0.446788516,0.456395771
2018/12/17,0.222844976,0.517941922,0.474790466,0.477755512
2018/12/18,0.235708662,0.507449126,0.490072044,0.510345404
2018/12/19,0.225174719,0.516805024,0.508068842,0.517861784
2018/12/20,0.239623852,0.514820538,0.483942492,0.507508739
2018/12/21,0.358018994,0.559295564,0.452663821,0.512195388
2018/12/28,0.362815219,0.522594826,0.415679534,0.50472506
2019/1/2,0.300306791,0.555941229,0.426975705,0.469208124
2019/1/3,0.273248404,0.559017851,0.40713426,0.442030143
2019/1/4,0.325406407,0.524771832,0.38200648,0.446639409
2019/1/7,0.298654728,0.52818469,0.36819546,0.443010325
2019/1/8,0.321296707,0.5170704,0.354093393,0.41841235
2019/1/9,0.319466923,0.511890491,0.355984742,0.447876731
2019/1/10,0.380712881,0.468281235,0.320239776,0.428074915
2019/1/11,0.360256087,0.461891454,0.328755566,0.407695668
2019/1/14,0.333348545,0.423279268,0.335673139,0.397938823
2019/1/15,0.312860609,0.424360823,0.340038396,0.395169374
2019/1/16,0.330773607,0.463827437,0.348932633,0.407422139
2019/1/17,0.374270416,0.467034859,0.3096029,0.381305439
2019/1/18,0.399895936,0.407629584,0.346124783,0.378806488
2019/1/21,0.261439876,0.41768138,0.387866216,0.388579175
2019/1/22,0.305825534,0.448876388,0.394105919,0.368526213
2019/1/23,0.282963464,0.433561071,0.366849575,0.380784755
2019/1/24,0.276425388,0.463537334,0.36548559,0.413256111
2019/1/25,0.289762502,0.397609715,0.379335649,0.394443847
2019/1/28,0.372604551,0.430477008,0.337981527,0.424862398
2019/1/29,0.35113193,0.459886684,0.339727716,0.383228779
2019/1/30,0.338748648,0.418970226,0.313185543,0.376674684
2019/1/31,0.35311308,0.433067145,0.28410853,0.429728419
2019/2/1,0.35490948,0.498268429,0.311182307,0.398008414
2019/2/11,0.350854543,0.505844671,0.315715849,0.428390448
2019/2/12,0.338969868,0.523632937,0.333805122,0.423173122
2019/2/13,0.359830491,0.524721924,0.362211937,0.433550521
2019/2/14,0.355508817,0.463013491,0.34358122,0.449114909
2019/2/15,0.346242154,0.432168713,0.378131536,0.424600199
2019/2/18,0.354291831,0.42905112,0.375830312,0.41650564
2019/2/19,0.402125623,0.422128218,0.379774822,0.37330924
2019/2/20,0.422670724,0.400967588,0.343898645,0.319585392
